time,generation biomass,generation fossil brown coal/lignite,generation fossil coal-derived gas,generation fossil gas,generation fossil hard coal,generation fossil oil,generation fossil oil shale,generation fossil peat,generation geothermal,generation hydro pumped storage aggregated,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir,generation marine,generation nuclear,generation other,generation other renewable,generation solar,generation waste,generation wind offshore,generation wind onshore,forecast solar day ahead,forecast wind offshore eday ahead,forecast wind onshore day ahead,total load forecast,total load actual,price day ahead,price actual
2018-12-12 19:00:00+01:00,373.0,722.0,0.0,10019.0,5161.0,310.0,0.0,0.0,0.0,,1.0,1120.0,4155.0,0.0,6036.0,66.0,103.0,22.0,270.0,0.0,7632.0,26.0,,6800.0,36427.0,36490.0,68.25,75.75
2018-12-12 20:00:00+01:00,370.0,670.0,0.0,9809.0,5149.0,308.0,0.0,0.0,0.0,,1.0,1137.0,3902.0,0.0,6038.0,66.0,107.0,20.0,275.0,0.0,8180.0,13.0,,7511.0,36471.0,36663.0,68.15,75.51
2018-12-12 21:00:00+01:00,374.0,649.0,0.0,8860.0,5059.0,309.0,0.0,0.0,0.0,,1.0,1086.0,2949.0,0.0,6039.0,66.0,105.0,20.0,277.0,0.0,8697.0,10.0,,8225.0,35497.0,35684.0,66.1,72.29
2018-12-12 22:00:00+01:00,354.0,644.0,0.0,7055.0,4868.0,305.0,0.0,0.0,0.0,,1.0,1055.0,1868.0,0.0,6039.0,59.0,100.0,20.0,276.0,0.0,9406.0,9.0,,8788.0,32902.0,32893.0,63.45,68.3
2018-12-12 23:00:00+01:00,347.0,630.0,0.0,5785.0,4508.0,304.0,0.0,0.0,0.0,,93.0,1038.0,1332.0,0.0,6038.0,59.0,100.0,10.0,277.0,0.0,9862.0,8.0,,9410.0,29818.0,29689.0,57.32,62.48
2018-12-13 00:00:00+01:00,373.0,504.0,0.0,4909.0,3663.0,286.0,0.0,0.0,0.0,,481.0,1020.0,1015.0,0.0,6037.0,58.0,97.0,4.0,279.0,0.0,10436.0,10.0,,10366.0,27582.0,27560.0,55.0,58.17
2018-12-13 01:00:00+01:00,370.0,391.0,0.0,4396.0,3213.0,267.0,0.0,0.0,0.0,,510.0,976.0,937.0,0.0,6037.0,57.0,95.0,9.0,281.0,0.0,10753.0,10.0,,10626.0,25653.0,25679.0,51.28,55.19
2018-12-13 02:00:00+01:00,373.0,379.0,0.0,4019.0,2932.0,260.0,0.0,0.0,0.0,,1116.0,938.0,776.0,0.0,6038.0,57.0,96.0,14.0,285.0,0.0,11029.0,12.0,,10692.0,24451.0,24466.0,49.1,52.11
2018-12-13 03:00:00+01:00,375.0,391.0,0.0,4148.0,3018.0,261.0,0.0,0.0,0.0,,1815.0,954.0,757.0,0.0,6038.0,57.0,96.0,13.0,281.0,0.0,10918.0,10.0,,10770.0,24015.0,23909.0,47.99,51.24
2018-12-13 04:00:00+01:00,378.0,402.0,0.0,4251.0,2968.0,260.0,0.0,0.0,0.0,,2119.0,1053.0,819.0,0.0,6037.0,57.0,95.0,13.0,280.0,0.0,10963.0,12.0,,11099.0,23981.0,23895.0,47.47,50.73
2018-12-13 05:00:00+01:00,361.0,396.0,0.0,4357.0,3173.0,261.0,0.0,0.0,0.0,,979.0,1067.0,912.0,0.0,6035.0,56.0,95.0,11.0,281.0,0.0,11027.0,13.0,,11354.0,24636.0,24770.0,47.67,51.02
2018-12-13 06:00:00+01:00,344.0,390.0,0.0,4349.0,3398.0,263.0,0.0,0.0,0.0,,519.0,1054.0,1193.0,0.0,6035.0,58.0,97.0,12.0,280.0,0.0,11531.0,7.0,,11495.0,27208.0,27396.0,51.1,55.6
2018-12-13 07:00:00+01:00,340.0,440.0,0.0,4986.0,4235.0,281.0,0.0,0.0,0.0,,124.0,1127.0,1830.0,0.0,6033.0,62.0,98.0,13.0,281.0,0.0,11409.0,10.0,,11111.0,31867.0,31955.0,62.34,65.51
2018-12-13 08:00:00+01:00,346.0,466.0,0.0,5531.0,4634.0,278.0,0.0,0.0,0.0,,1.0,1185.0,3558.0,0.0,6033.0,67.0,99.0,27.0,282.0,0.0,10616.0,42.0,,10742.0,34790.0,34486.0,67.0,72.21
2018-12-13 09:00:00+01:00,338.0,468.0,0.0,6355.0,4644.0,273.0,0.0,0.0,0.0,,1.0,1243.0,3904.0,0.0,6034.0,70.0,96.0,125.0,290.0,0.0,10323.0,293.0,,10498.0,35645.0,35441.0,68.07,73.02
2018-12-13 10:00:00+01:00,332.0,476.0,0.0,6585.0,4769.0,273.0,0.0,0.0,0.0,,1.0,1260.0,4262.0,0.0,6033.0,68.0,92.0,548.0,287.0,0.0,9973.0,636.0,,10550.0,36063.0,36050.0,68.01,74.32
2018-12-13 11:00:00+01:00,324.0,480.0,0.0,6989.0,4547.0,278.0,0.0,0.0,0.0,,1.0,1277.0,4214.0,0.0,5823.0,67.0,96.0,948.0,285.0,0.0,9689.0,1057.0,,10604.0,35990.0,36187.0,67.18,73.57
2018-12-13 12:00:00+01:00,328.0,476.0,0.0,6832.0,4222.0,279.0,0.0,0.0,0.0,,0.0,1257.0,4446.0,0.0,6099.0,68.0,97.0,1136.0,282.0,0.0,10441.0,1384.0,,10930.0,35663.0,36225.0,66.75,73.64
2018-12-13 13:00:00+01:00,307.0,482.0,0.0,6729.0,4282.0,277.0,0.0,0.0,0.0,,6.0,1227.0,3542.0,0.0,6099.0,71.0,101.0,1160.0,288.0,0.0,11620.0,1575.0,,11678.0,35457.0,36167.0,66.06,71.53
2018-12-13 14:00:00+01:00,315.0,482.0,0.0,6209.0,4258.0,276.0,0.0,0.0,0.0,,1.0,1185.0,2288.0,0.0,6098.0,65.0,101.0,1204.0,291.0,0.0,12789.0,1602.0,,12449.0,34407.0,35012.0,63.9,69.59
2018-12-13 15:00:00+01:00,314.0,482.0,0.0,5938.0,4170.0,286.0,0.0,0.0,0.0,,1.0,1185.0,1360.0,0.0,6097.0,60.0,100.0,1317.0,285.0,0.0,13663.0,1458.0,,13164.0,34320.0,34626.0,60.88,66.78
2018-12-13 16:00:00+01:00,341.0,482.0,0.0,6055.0,4179.0,290.0,0.0,0.0,0.0,,1.0,1172.0,1291.0,0.0,6097.0,63.0,102.0,883.0,283.0,0.0,14316.0,1091.0,,13367.0,34135.0,34613.0,59.41,65.61
2018-12-13 17:00:00+01:00,341.0,482.0,0.0,6280.0,4383.0,290.0,0.0,0.0,0.0,,1.0,1191.0,1961.0,0.0,6098.0,66.0,102.0,312.0,285.0,0.0,14288.0,469.0,,13486.0,34925.0,35033.0,62.0,68.23
2018-12-13 18:00:00+01:00,339.0,482.0,0.0,6678.0,4484.0,291.0,0.0,0.0,0.0,,1.0,1210.0,2877.0,0.0,6099.0,66.0,101.0,67.0,290.0,0.0,14220.0,94.0,,13562.0,36688.0,36549.0,65.81,73.77
2018-12-13 19:00:00+01:00,341.0,482.0,0.0,6810.0,4610.0,299.0,0.0,0.0,0.0,,1.0,1228.0,3545.0,0.0,6102.0,66.0,100.0,22.0,289.0,0.0,14087.0,34.0,,13528.0,36891.0,37065.0,66.75,74.46
2018-12-13 20:00:00+01:00,344.0,482.0,0.0,6580.0,4692.0,301.0,0.0,0.0,0.0,,1.0,1239.0,3609.0,0.0,6102.0,66.0,98.0,13.0,288.0,0.0,13927.0,20.0,,13479.0,36818.0,37179.0,67.2,75.01
2018-12-13 21:00:00+01:00,342.0,482.0,0.0,6781.0,4837.0,302.0,0.0,0.0,0.0,,1.0,1258.0,2957.0,0.0,6103.0,65.0,100.0,13.0,292.0,0.0,13321.0,14.0,,13400.0,35787.0,36201.0,67.2,73.3
2018-12-13 22:00:00+01:00,342.0,482.0,0.0,6560.0,4802.0,297.0,0.0,0.0,0.0,,1.0,1212.0,2141.0,0.0,6102.0,57.0,100.0,13.0,295.0,0.0,12879.0,14.0,,13277.0,33177.0,33400.0,65.66,70.83
2018-12-13 23:00:00+01:00,340.0,382.0,0.0,5746.0,4229.0,295.0,0.0,0.0,0.0,,1.0,1191.0,1609.0,0.0,6100.0,56.0,99.0,11.0,297.0,0.0,12696.0,11.0,,13041.0,30080.0,30339.0,59.41,64.79
2018-12-14 00:00:00+01:00,336.0,209.0,0.0,5408.0,3820.0,282.0,0.0,0.0,0.0,,1.0,1167.0,1444.0,0.0,6099.0,55.0,97.0,12.0,293.0,0.0,12268.0,17.0,,12753.0,27973.0,28303.0,52.16,56.12
2018-12-14 01:00:00+01:00,338.0,197.0,0.0,5004.0,3762.0,283.0,0.0,0.0,0.0,,1.0,1122.0,1111.0,0.0,6100.0,55.0,96.0,13.0,292.0,0.0,11797.0,18.0,,12449.0,26027.0,26284.0,51.2,55.0
2018-12-14 02:00:00+01:00,338.0,194.0,0.0,4850.0,3744.0,279.0,0.0,0.0,0.0,,391.0,1113.0,812.0,0.0,6100.0,55.0,94.0,12.0,283.0,0.0,11665.0,17.0,,12079.0,24749.0,24931.0,49.7,53.26
2018-12-14 03:00:00+01:00,338.0,182.0,0.0,4642.0,3525.0,272.0,0.0,0.0,0.0,,509.0,1105.0,764.0,0.0,6100.0,56.0,92.0,12.0,283.0,0.0,11650.0,17.0,,11678.0,24216.0,24422.0,49.5,52.8
2018-12-14 04:00:00+01:00,337.0,190.0,0.0,4513.0,3272.0,260.0,0.0,0.0,0.0,,508.0,1110.0,876.0,0.0,6100.0,56.0,93.0,12.0,289.0,0.0,11439.0,15.0,,11371.0,24138.0,24255.0,49.7,52.98
2018-12-14 05:00:00+01:00,336.0,194.0,0.0,4803.0,3305.0,277.0,0.0,0.0,0.0,,28.0,1122.0,956.0,0.0,6101.0,56.0,93.0,12.0,292.0,0.0,10939.0,15.0,,11125.0,24787.0,24996.0,50.96,54.55
2018-12-14 06:00:00+01:00,342.0,202.0,0.0,5329.0,3652.0,279.0,0.0,0.0,0.0,,122.0,1126.0,1471.0,0.0,6101.0,56.0,95.0,13.0,293.0,0.0,10566.0,16.0,,10841.0,27435.0,27539.0,53.0,57.02
2018-12-14 07:00:00+01:00,342.0,232.0,0.0,6339.0,4501.0,286.0,0.0,0.0,0.0,,1.0,1162.0,2892.0,0.0,6100.0,58.0,94.0,12.0,292.0,0.0,10310.0,21.0,,10544.0,32105.0,32067.0,64.45,67.84
2018-12-14 08:00:00+01:00,346.0,229.0,0.0,7498.0,4782.0,292.0,0.0,0.0,0.0,,1.0,1207.0,4067.0,0.0,6100.0,59.0,94.0,65.0,293.0,0.0,10083.0,81.0,,10244.0,34712.0,34698.0,67.5,72.68
2018-12-14 09:00:00+01:00,344.0,237.0,0.0,8111.0,4848.0,297.0,0.0,0.0,0.0,,1.0,1223.0,4048.0,0.0,6100.0,59.0,91.0,620.0,291.0,0.0,9824.0,725.0,,9958.0,35708.0,35663.0,68.07,73.18
2018-12-14 10:00:00+01:00,332.0,239.0,0.0,8459.0,4825.0,304.0,0.0,0.0,0.0,,1.0,1222.0,3726.0,0.0,6098.0,62.0,97.0,1595.0,291.0,0.0,9771.0,1759.0,,10003.0,36166.0,36038.0,68.0,74.71
2018-12-14 11:00:00+01:00,324.0,240.0,0.0,8589.0,4880.0,305.0,0.0,0.0,0.0,,1.0,1215.0,3054.0,0.0,6098.0,65.0,98.0,2409.0,292.0,0.0,10206.0,2640.0,,10153.0,36019.0,35911.0,67.18,74.16
2018-12-14 12:00:00+01:00,338.0,241.0,0.0,8658.0,4519.0,307.0,0.0,0.0,0.0,,1.0,1206.0,2528.0,0.0,6095.0,62.0,100.0,2871.0,290.0,0.0,10880.0,3085.0,,10468.0,35571.0,35445.0,65.09,72.28
2018-12-14 13:00:00+01:00,338.0,237.0,0.0,8253.0,4362.0,303.0,0.0,0.0,0.0,,75.0,1202.0,1800.0,0.0,6097.0,57.0,101.0,2913.0,292.0,0.0,11576.0,3123.0,,10544.0,35492.0,35111.0,64.45,69.85
2018-12-14 14:00:00+01:00,339.0,222.0,0.0,8008.0,4545.0,297.0,0.0,0.0,0.0,,600.0,1201.0,1508.0,0.0,6097.0,58.0,93.0,2805.0,293.0,0.0,11900.0,2896.0,,10374.0,34443.0,33965.0,62.19,67.86
2018-12-14 15:00:00+01:00,335.0,221.0,0.0,8138.0,4617.0,298.0,0.0,0.0,0.0,,807.0,1206.0,1535.0,0.0,6097.0,58.0,88.0,2594.0,292.0,0.0,11661.0,2515.0,,10158.0,33827.0,33305.0,61.79,67.5
2018-12-14 16:00:00+01:00,314.0,221.0,0.0,8815.0,4627.0,298.0,0.0,0.0,0.0,,775.0,1246.0,1747.0,0.0,6098.0,57.0,84.0,1985.0,291.0,0.0,10884.0,1732.0,,9919.0,33557.0,33011.0,63.7,69.22
2018-12-14 17:00:00+01:00,308.0,222.0,0.0,9239.0,4714.0,300.0,0.0,0.0,0.0,,69.0,1283.0,2523.0,0.0,6099.0,57.0,93.0,771.0,295.0,0.0,10258.0,712.0,,9725.0,34043.0,33485.0,67.1,72.51
2018-12-14 18:00:00+01:00,333.0,254.0,0.0,9364.0,4735.0,303.0,0.0,0.0,0.0,,1.0,1317.0,3636.0,0.0,6098.0,57.0,97.0,112.0,280.0,0.0,10440.0,148.0,,9640.0,35641.0,35369.0,68.25,76.14
2018-12-14 19:00:00+01:00,334.0,249.0,0.0,9423.0,4707.0,306.0,0.0,0.0,0.0,,1.0,1340.0,4095.0,0.0,6098.0,57.0,97.0,41.0,283.0,0.0,10559.0,59.0,,9612.0,35926.0,35708.0,68.53,76.53
2018-12-14 20:00:00+01:00,336.0,243.0,0.0,9093.0,4767.0,303.0,0.0,0.0,0.0,,1.0,1339.0,3942.0,0.0,6099.0,57.0,98.0,30.0,275.0,0.0,10600.0,42.0,,9601.0,35960.0,35655.0,68.64,76.21
2018-12-14 21:00:00+01:00,330.0,223.0,0.0,8791.0,4577.0,305.0,0.0,0.0,0.0,,1.0,1326.0,3411.0,0.0,6100.0,58.0,98.0,18.0,270.0,0.0,10587.0,25.0,,9546.0,35090.0,34758.0,68.5,74.4
2018-12-14 22:00:00+01:00,313.0,219.0,0.0,8469.0,4597.0,304.0,0.0,0.0,0.0,,1.0,1301.0,2402.0,0.0,6099.0,58.0,99.0,14.0,271.0,0.0,10144.0,44.0,,9474.0,32889.0,32518.0,67.67,72.72
2018-12-14 23:00:00+01:00,317.0,239.0,0.0,7641.0,4478.0,303.0,0.0,0.0,0.0,,1.0,1248.0,1923.0,0.0,6099.0,58.0,99.0,13.0,272.0,0.0,9887.0,45.0,,9424.0,30124.0,29979.0,66.0,70.86
2018-12-15 00:00:00+01:00,320.0,240.0,0.0,5565.0,3969.0,280.0,0.0,0.0,0.0,,1.0,1186.0,1539.0,0.0,6101.0,57.0,96.0,15.0,270.0,0.0,10038.0,16.0,,9795.0,28113.0,27979.0,66.3,69.13
2018-12-15 01:00:00+01:00,327.0,232.0,0.0,4529.0,3889.0,267.0,0.0,0.0,0.0,,77.0,1158.0,1267.0,0.0,6098.0,57.0,94.0,15.0,265.0,0.0,10301.0,15.0,,9895.0,26086.0,26094.0,60.9,64.12
2018-12-15 02:00:00+01:00,327.0,217.0,0.0,4345.0,3459.0,260.0,0.0,0.0,0.0,,172.0,1128.0,1016.0,0.0,6099.0,57.0,95.0,15.0,268.0,0.0,10155.0,12.0,,10015.0,24534.0,24605.0,58.0,61.15
2018-12-15 03:00:00+01:00,323.0,201.0,0.0,4351.0,3160.0,255.0,0.0,0.0,0.0,,324.0,1135.0,898.0,0.0,6102.0,56.0,93.0,14.0,271.0,0.0,9984.0,12.0,,10079.0,23711.0,23691.0,52.74,56.67
2018-12-15 04:00:00+01:00,313.0,180.0,0.0,4226.0,2850.0,256.0,0.0,0.0,0.0,,563.0,1143.0,766.0,0.0,6102.0,56.0,92.0,14.0,274.0,0.0,10359.0,12.0,,10039.0,23353.0,23430.0,51.25,55.21
2018-12-15 05:00:00+01:00,311.0,180.0,0.0,4069.0,2727.0,256.0,0.0,0.0,0.0,,782.0,1152.0,744.0,0.0,6102.0,56.0,92.0,15.0,277.0,0.0,10556.0,12.0,,9997.0,23356.0,23281.0,50.81,54.69
2018-12-15 06:00:00+01:00,321.0,178.0,0.0,4478.0,2792.0,253.0,0.0,0.0,0.0,,725.0,1174.0,887.0,0.0,6103.0,55.0,92.0,14.0,279.0,0.0,10647.0,13.0,,9973.0,24039.0,23831.0,51.76,56.0
2018-12-15 07:00:00+01:00,327.0,218.0,0.0,4635.0,2890.0,256.0,0.0,0.0,0.0,,482.0,1173.0,1062.0,0.0,6101.0,57.0,93.0,14.0,275.0,0.0,10602.0,16.0,,9946.0,25646.0,25342.0,56.7,60.27
2018-12-15 08:00:00+01:00,332.0,202.0,0.0,4705.0,3208.0,251.0,0.0,0.0,0.0,,352.0,1189.0,1369.0,0.0,6103.0,57.0,93.0,61.0,283.0,0.0,10658.0,80.0,,9892.0,27256.0,27081.0,57.5,61.86
2018-12-15 09:00:00+01:00,333.0,209.0,0.0,4790.0,3509.0,249.0,0.0,0.0,0.0,,46.0,1220.0,2071.0,0.0,6103.0,57.0,92.0,600.0,288.0,0.0,10224.0,578.0,,9792.0,29632.0,29602.0,64.18,68.37
2018-12-15 10:00:00+01:00,332.0,205.0,0.0,4823.0,3678.0,249.0,0.0,0.0,0.0,,1.0,1258.0,2389.0,0.0,6090.0,56.0,93.0,1377.0,296.0,0.0,9879.0,1354.0,,9543.0,31260.0,31294.0,65.96,69.92
2018-12-15 11:00:00+01:00,318.0,241.0,0.0,4835.0,3827.0,248.0,0.0,0.0,0.0,,1.0,1286.0,2619.0,0.0,6087.0,57.0,91.0,2015.0,296.0,0.0,9703.0,1975.0,,9276.0,31347.0,31557.0,64.97,69.36
2018-12-15 12:00:00+01:00,311.0,246.0,0.0,4831.0,3903.0,247.0,0.0,0.0,0.0,,1.0,1298.0,2454.0,0.0,6088.0,56.0,95.0,2416.0,296.0,0.0,9810.0,2354.0,,9096.0,30826.0,31221.0,63.75,68.54
2018-12-15 13:00:00+01:00,314.0,255.0,0.0,4868.0,3943.0,249.0,0.0,0.0,0.0,,1.0,1304.0,2208.0,0.0,6092.0,56.0,94.0,2354.0,289.0,0.0,10012.0,2410.0,,9169.0,30856.0,31182.0,63.1,67.99
2018-12-15 14:00:00+01:00,319.0,233.0,0.0,4501.0,3824.0,235.0,0.0,0.0,0.0,,1.0,1275.0,1448.0,0.0,6087.0,57.0,97.0,2226.0,291.0,0.0,10488.0,2312.0,,9307.0,30241.0,30493.0,58.0,63.58
2018-12-15 15:00:00+01:00,317.0,233.0,0.0,4400.0,3652.0,227.0,0.0,0.0,0.0,,1.0,1306.0,1284.0,0.0,6084.0,57.0,98.0,2078.0,290.0,0.0,10683.0,2054.0,,9352.0,29147.0,29424.0,58.72,63.56
2018-12-15 16:00:00+01:00,320.0,205.0,0.0,4640.0,3501.0,229.0,0.0,0.0,0.0,,1.0,1328.0,1604.0,0.0,6085.0,57.0,95.0,1479.0,287.0,0.0,10408.0,1424.0,,9337.0,28484.0,28838.0,59.07,63.85
2018-12-15 17:00:00+01:00,319.0,235.0,0.0,4877.0,3794.0,232.0,0.0,0.0,0.0,,1.0,1344.0,1998.0,0.0,6086.0,58.0,95.0,560.0,293.0,0.0,10170.0,571.0,,9200.0,28995.0,29362.0,62.72,67.74
2018-12-15 18:00:00+01:00,320.0,240.0,0.0,5552.0,3837.0,227.0,0.0,0.0,0.0,,1.0,1377.0,2839.0,0.0,6098.0,58.0,95.0,71.0,298.0,0.0,10112.0,109.0,,9095.0,31033.0,31262.0,66.88,72.48
2018-12-15 19:00:00+01:00,319.0,240.0,0.0,5700.0,3897.0,213.0,0.0,0.0,0.0,,1.0,1371.0,3147.0,0.0,6103.0,58.0,92.0,30.0,295.0,0.0,9911.0,61.0,,8987.0,31603.0,31838.0,67.5,72.84
2018-12-15 20:00:00+01:00,317.0,217.0,0.0,5476.0,3637.0,214.0,0.0,0.0,0.0,,1.0,1357.0,2162.0,0.0,6090.0,58.0,91.0,30.0,289.0,0.0,9757.0,24.0,,8890.0,32034.0,32068.0,60.78,66.61
2018-12-15 21:00:00+01:00,313.0,235.0,0.0,4881.0,3685.0,214.0,0.0,0.0,0.0,,1.0,1367.0,2148.0,0.0,6091.0,58.0,91.0,30.0,292.0,0.0,9239.0,15.0,,8835.0,31818.0,31728.0,59.53,65.37
2018-12-15 22:00:00+01:00,328.0,240.0,0.0,4650.0,3697.0,213.0,0.0,0.0,0.0,,1.0,1324.0,2112.0,0.0,6091.0,58.0,91.0,23.0,292.0,0.0,8943.0,16.0,,8909.0,30338.0,30189.0,60.48,65.76
2018-12-15 23:00:00+01:00,326.0,238.0,0.0,4685.0,3409.0,214.0,0.0,0.0,0.0,,1.0,1315.0,2200.0,0.0,6091.0,58.0,92.0,13.0,293.0,0.0,8752.0,20.0,,8993.0,28225.0,28303.0,59.41,64.76
2018-12-16 00:00:00+01:00,325.0,221.0,0.0,4282.0,2946.0,213.0,0.0,0.0,0.0,,113.0,1297.0,2333.0,0.0,6089.0,57.0,87.0,13.0,293.0,0.0,8720.0,27.0,,8658.0,25812.0,26136.0,55.19,59.68
2018-12-16 01:00:00+01:00,321.0,210.0,0.0,4093.0,2591.0,212.0,0.0,0.0,0.0,,769.0,1284.0,1300.0,0.0,6094.0,56.0,89.0,14.0,292.0,0.0,8862.0,23.0,,8516.0,23877.0,24182.0,51.2,56.25
2018-12-16 02:00:00+01:00,321.0,214.0,0.0,4167.0,2626.0,212.0,0.0,0.0,0.0,,1363.0,1278.0,988.0,0.0,6104.0,57.0,91.0,15.0,294.0,0.0,9072.0,15.0,,8437.0,22467.0,22707.0,49.58,53.88
2018-12-16 03:00:00+01:00,324.0,188.0,0.0,4058.0,2365.0,211.0,0.0,0.0,0.0,,2106.0,1263.0,929.0,0.0,6106.0,57.0,91.0,13.0,294.0,0.0,9104.0,10.0,,8350.0,21672.0,21841.0,46.74,51.5
2018-12-16 04:00:00+01:00,311.0,180.0,0.0,3933.0,2129.0,196.0,0.0,0.0,0.0,,2812.0,1210.0,849.0,0.0,6107.0,57.0,89.0,13.0,294.0,0.0,9313.0,8.0,,8561.0,21254.0,21543.0,46.0,49.72
2018-12-16 05:00:00+01:00,309.0,183.0,0.0,3856.0,2130.0,204.0,0.0,0.0,0.0,,2075.0,1274.0,701.0,0.0,6105.0,57.0,87.0,13.0,295.0,0.0,9624.0,10.0,,8812.0,21384.0,21398.0,46.77,51.97
2018-12-16 06:00:00+01:00,302.0,185.0,0.0,4452.0,2222.0,211.0,0.0,0.0,0.0,,1662.0,1288.0,874.0,0.0,6104.0,57.0,88.0,14.0,295.0,0.0,9783.0,14.0,,9077.0,21750.0,21882.0,49.11,53.64
2018-12-16 07:00:00+01:00,303.0,181.0,0.0,4490.0,2288.0,213.0,0.0,0.0,0.0,,1119.0,1304.0,1230.0,0.0,6104.0,58.0,87.0,14.0,290.0,0.0,10117.0,15.0,,9552.0,22544.0,22793.0,50.81,55.48
2018-12-16 08:00:00+01:00,305.0,180.0,0.0,4109.0,2245.0,211.0,0.0,0.0,0.0,,948.0,1316.0,1155.0,0.0,6103.0,58.0,88.0,46.0,287.0,0.0,11197.0,69.0,,10196.0,23241.0,23515.0,51.6,56.52
2018-12-16 09:00:00+01:00,300.0,199.0,0.0,3956.0,2484.0,211.0,0.0,0.0,0.0,,1223.0,1351.0,1706.0,0.0,6101.0,58.0,91.0,357.0,287.0,0.0,11940.0,459.0,,10713.0,25321.0,25653.0,56.72,62.46
2018-12-16 10:00:00+01:00,307.0,231.0,0.0,4074.0,2643.0,212.0,0.0,0.0,0.0,,1125.0,1367.0,1631.0,0.0,6100.0,58.0,90.0,855.0,285.0,0.0,12802.0,999.0,,11221.0,27145.0,27883.0,57.98,63.38
2018-12-16 11:00:00+01:00,307.0,236.0,0.0,4271.0,2793.0,212.0,0.0,0.0,0.0,,843.0,1380.0,1403.0,0.0,6100.0,58.0,90.0,1285.0,292.0,0.0,13288.0,1422.0,,11874.0,27907.0,28965.0,58.82,63.62
2018-12-16 12:00:00+01:00,308.0,195.0,0.0,4153.0,2871.0,197.0,0.0,0.0,0.0,,428.0,1289.0,1390.0,0.0,6098.0,58.0,88.0,1540.0,292.0,0.0,13330.0,1641.0,,12464.0,27849.0,29295.0,57.21,62.72
2018-12-16 13:00:00+01:00,311.0,187.0,0.0,4215.0,2939.0,200.0,0.0,0.0,0.0,,256.0,1202.0,1327.0,0.0,6098.0,58.0,88.0,1600.0,291.0,0.0,13679.0,1700.0,,12773.0,28251.0,29818.0,57.21,62.71
2018-12-16 14:00:00+01:00,307.0,179.0,0.0,3911.0,2789.0,204.0,0.0,0.0,0.0,,43.0,1251.0,1056.0,0.0,6097.0,58.0,86.0,1530.0,285.0,0.0,14127.0,1613.0,,12872.0,28131.0,29529.0,57.05,63.1
2018-12-16 15:00:00+01:00,307.0,180.0,0.0,3831.0,2589.0,209.0,0.0,0.0,0.0,,365.0,1353.0,1116.0,0.0,6097.0,58.0,84.0,1259.0,277.0,0.0,14305.0,1331.0,,12850.0,26996.0,28227.0,54.1,59.78
2018-12-16 16:00:00+01:00,299.0,188.0,0.0,3960.0,2600.0,212.0,0.0,0.0,0.0,,181.0,1350.0,1338.0,0.0,6097.0,57.0,87.0,728.0,282.0,0.0,13936.0,800.0,,12502.0,26445.0,27340.0,57.21,62.4
2018-12-16 17:00:00+01:00,304.0,201.0,0.0,3966.0,3153.0,212.0,0.0,0.0,0.0,,1.0,1405.0,1894.0,0.0,6097.0,57.0,84.0,154.0,287.0,0.0,13655.0,279.0,,12042.0,26934.0,27558.0,62.01,66.72
2018-12-16 18:00:00+01:00,307.0,228.0,0.0,4106.0,3551.0,211.0,0.0,0.0,0.0,,1.0,1458.0,2718.0,0.0,6099.0,57.0,83.0,17.0,292.0,0.0,13281.0,80.0,,11544.0,29108.0,29698.0,67.31,72.8
2018-12-16 19:00:00+01:00,302.0,235.0,0.0,4186.0,3706.0,211.0,0.0,0.0,0.0,,1.0,1461.0,3159.0,0.0,6099.0,58.0,81.0,15.0,290.0,0.0,12951.0,43.0,,11132.0,30314.0,30958.0,68.1,73.34
2018-12-16 20:00:00+01:00,307.0,242.0,0.0,4321.0,3822.0,212.0,0.0,0.0,0.0,,1.0,1461.0,3113.0,0.0,6100.0,58.0,83.0,13.0,290.0,0.0,12507.0,31.0,,10883.0,31427.0,31890.0,68.07,73.65
2018-12-16 21:00:00+01:00,302.0,235.0,0.0,4465.0,3772.0,213.0,0.0,0.0,0.0,,1.0,1468.0,2378.0,0.0,6102.0,58.0,84.0,14.0,294.0,0.0,11919.0,10.0,,10626.0,31459.0,31965.0,64.12,69.89
2018-12-16 22:00:00+01:00,300.0,250.0,0.0,4470.0,3668.0,218.0,0.0,0.0,0.0,,1.0,1442.0,2778.0,0.0,6101.0,58.0,85.0,14.0,293.0,0.0,11429.0,28.0,,10274.0,30190.0,30672.0,66.01,70.68
2018-12-16 23:00:00+01:00,297.0,227.0,0.0,4454.0,3373.0,224.0,0.0,0.0,0.0,,1.0,1418.0,1538.0,0.0,6102.0,57.0,85.0,13.0,293.0,0.0,11027.0,12.0,,9854.0,27840.0,28319.0,57.26,62.52
2018-12-17 00:00:00+01:00,300.0,204.0,0.0,4388.0,2815.0,218.0,0.0,0.0,0.0,,105.0,1381.0,1019.0,0.0,6102.0,57.0,81.0,13.0,291.0,0.0,10470.0,11.0,,9890.0,25699.0,25677.0,52.08,56.16
2018-12-17 01:00:00+01:00,294.0,188.0,0.0,4459.0,2518.0,212.0,0.0,0.0,0.0,,503.0,1360.0,969.0,0.0,6102.0,57.0,81.0,14.0,289.0,0.0,9918.0,7.0,,9473.0,23972.0,23998.0,51.0,54.87
